"","trial_num","prob_same","time_taken","response","correct","switch","target","previous_actual_response_was_switch","previous_actual_response_was_not_switch","previous_target_response_was_switch","previous_target_response_was_not_switch","previous_response_was_error","previous_response_was_not_error","number_of_same_preceeding","number_of_different_preceeding"
"3742",47,0.6,666,0,1,1,0,0,0,0,0,0,0,0,0
"3743",47,0.6,880,0,1,0,0,0,0,0,0,0,0,0,0
"3744",47,0.6,694,0,1,0,0,0,0,0,0,0,0,0,0
"3745",47,0.6,690,1,1,1,1,0,0,0,0,0,0,0,0
"3746",47,0.6,700,0,1,1,0,0,0,0,0,0,0,0,0
"3747",47,0.6,691,0,1,0,0,0,0,0,0,0,0,0,0
"3748",47,0.6,613,0,1,0,0,0,0,0,0,0,0,0,0
"3749",47,0.6,662,0,1,0,0,0,0,0,0,0,0,0,0
"3750",47,0.6,658,0,0,1,1,0,0,0,0,0,0,0,0
"3751",47,0.6,896,1,0,1,0,0,0,0,0,0,0,0,0
"3752",47,0.6,754,0,1,0,0,0,0,0,0,0,0,0,0
"3753",47,0.6,698,0,1,0,0,0,0,0,0,0,0,0,0
"3754",47,0.6,637,0,1,0,0,0,0,0,0,0,0,0,0
"3755",47,0.6,597,0,1,0,0,0,0,0,0,0,0,0,0
"3756",47,0.6,553,0,0,1,1,0,0,0,0,0,0,0,0
"3757",47,0.6,821,0,0,0,1,0,0,0,0,0,0,0,0
"3758",47,0.6,521,1,1,0,1,0,0,0,0,0,0,0,0
"3759",47,0.6,504,1,0,1,0,0,0,0,0,0,0,0,0
"3760",47,0.6,972,0,0,1,1,0,0,0,0,0,0,0,0
"3761",47,0.6,855,1,0,1,0,0,0,0,0,0,0,0,0
"3762",47,0.6,823,1,1,1,1,0,0,0,0,0,0,0,0
"3763",47,0.6,594,1,1,0,1,0,0,0,0,0,0,0,0
"3764",47,0.6,665,0,1,1,0,0,0,0,0,0,0,0,0
"3765",47,0.6,778,0,1,0,0,0,0,0,0,0,0,0,0
"3766",47,0.6,607,0,1,0,0,0,0,0,0,0,0,0,0
"3767",47,0.6,733,1,1,1,1,0,0,0,0,0,0,0,0
"3768",47,0.6,642,1,1,0,1,0,0,0,0,0,0,0,0
"3769",47,0.6,700,0,1,1,0,0,0,0,0,0,0,0,0
"3770",47,0.6,1026,1,1,1,1,0,0,0,0,0,0,0,0
"3771",47,0.6,716,1,1,0,1,0,0,0,0,0,0,0,0
"3772",47,0.6,732,1,1,0,1,0,0,0,0,0,0,0,0
"3773",47,0.6,772,0,1,1,0,0,0,0,0,0,0,0,0
"3774",47,0.6,912,0,0,1,1,0,0,0,0,0,0,0,0
"3775",47,0.6,667,1,1,0,1,0,0,0,0,0,0,0,0
"3776",47,0.6,633,1,1,0,1,0,0,0,0,0,0,0,0
"3777",47,0.6,550,1,1,0,1,0,0,0,0,0,0,0,0
"3778",47,0.6,534,1,1,0,1,0,0,0,0,0,0,0,0
"3779",47,0.6,490,1,1,0,1,0,0,0,0,0,0,0,0
"3780",47,0.6,459,1,1,0,1,0,0,0,0,0,0,0,0
"3781",47,0.6,418,1,0,1,0,0,0,0,0,0,0,0,0
"3782",47,0.6,674,0,0,1,1,0,0,0,0,0,0,0,0
"3783",47,0.6,556,0,0,0,1,0,0,0,0,0,0,0,0
"3784",47,0.6,668,1,1,0,1,0,0,0,0,0,0,0,0
"3785",47,0.6,592,1,0,1,0,0,0,0,0,0,0,0,0
"3786",47,0.6,770,1,0,0,0,0,0,0,0,0,0,0,0
"3787",47,0.6,540,1,0,0,0,0,0,0,0,0,0,0,0
"3788",47,0.6,538,1,0,0,0,0,0,0,0,0,0,0,0
"3789",48,0.8,843,0,1,0,0,0,0,0,0,0,0,0,0
"3790",48,0.8,620,0,1,0,0,0,0,0,0,0,0,0,0
"3791",48,0.8,565,0,1,0,0,0,0,0,0,0,0,0,0
"3792",48,0.8,510,0,1,0,0,0,0,0,0,0,0,0,0
"3793",48,0.8,532,0,1,0,0,0,0,0,0,0,0,0,0
"3794",48,0.8,672,1,1,1,1,0,0,0,0,0,0,0,0
"3795",48,0.8,627,1,1,0,1,0,0,0,0,0,0,0,0
"3796",48,0.8,573,1,1,0,1,0,0,0,0,0,0,0,0
"3797",48,0.8,616,1,1,0,1,0,0,0,0,0,0,0,0
"3798",48,0.8,680,0,1,1,0,0,0,0,0,0,0,0,0
"3799",48,0.8,610,0,1,0,0,0,0,0,0,0,0,0,0
"3800",48,0.8,567,0,1,0,0,0,0,0,0,0,0,0,0
"3801",48,0.8,654,0,1,0,0,0,0,0,0,0,0,0,0
"3802",48,0.8,595,0,1,0,0,0,0,0,0,0,0,0,0
"3803",48,0.8,578,0,1,0,0,0,0,0,0,0,0,0,0
"3804",48,0.8,614,0,1,0,0,0,0,0,0,0,0,0,0
"3805",48,0.8,647,0,1,0,0,0,0,0,0,0,0,0,0
"3806",48,0.8,574,0,1,0,0,0,0,0,0,0,0,0,0
"3807",48,0.8,587,0,1,0,0,0,0,0,0,0,0,0,0
"3808",48,0.8,598,0,1,0,0,0,0,0,0,0,0,0,0
"3809",48,0.8,611,0,1,0,0,0,0,0,0,0,0,0,0
"3810",48,0.8,590,0,1,0,0,0,0,0,0,0,0,0,0
"3811",48,0.8,573,0,1,0,0,0,0,0,0,0,0,0,0
"3812",48,0.8,571,0,1,0,0,0,0,0,0,0,0,0,0
"3813",48,0.8,612,0,1,0,0,0,0,0,0,0,0,0,0
"3814",48,0.8,596,0,1,0,0,0,0,0,0,0,0,0,0
"3815",48,0.8,564,0,1,0,0,0,0,0,0,0,0,0,0
"3816",48,0.8,548,0,1,0,0,0,0,0,0,0,0,0,0
"3817",48,0.8,553,0,1,0,0,0,0,0,0,0,0,0,0
"3818",48,0.8,542,0,1,0,0,0,0,0,0,0,0,0,0
"3819",48,0.8,567,0,0,1,1,0,0,0,0,0,0,0,0
"3820",48,0.8,586,1,1,0,1,0,0,0,0,0,0,0,0
"3821",48,0.8,595,1,1,0,1,0,0,0,0,0,0,0,0
"3822",48,0.8,713,0,1,1,0,0,0,0,0,0,0,0,0
"3823",48,0.8,1063,0,1,0,0,0,0,0,0,0,0,0,0
"3824",48,0.8,618,0,1,0,0,0,0,0,0,0,0,0,0
"3825",48,0.8,558,0,1,0,0,0,0,0,0,0,0,0,0
"3826",48,0.8,592,0,1,0,0,0,0,0,0,0,0,0,0
"3827",48,0.8,555,0,1,0,0,0,0,0,0,0,0,0,0
"3828",48,0.8,553,0,0,1,1,0,0,0,0,0,0,0,0
"3829",48,0.8,547,1,1,0,1,0,0,0,0,0,0,0,0
"3830",48,0.8,591,1,1,0,1,0,0,0,0,0,0,0,0
"3831",48,0.8,572,1,1,0,1,0,0,0,0,0,0,0,0
"3832",48,0.8,537,1,1,0,1,0,0,0,0,0,0,0,0
"3833",48,0.8,559,1,1,0,1,0,0,0,0,0,0,0,0
"3834",48,0.8,583,1,1,0,1,0,0,0,0,0,0,0,0
"3835",48,0.8,563,1,1,0,1,0,0,0,0,0,0,0,0
"3836",48,0.8,561,1,1,0,1,0,0,0,0,0,0,0,0
"3837",48,0.8,500,1,1,0,1,0,0,0,0,0,0,0,0
"3838",48,0.8,526,1,1,0,1,0,0,0,0,0,0,0,0
"3839",48,0.8,494,1,1,0,1,0,0,0,0,0,0,0,0
"3840",48,0.8,502,1,1,0,1,0,0,0,0,0,0,0,0
"3841",48,0.8,533,1,1,0,1,0,0,0,0,0,0,0,0
"3842",48,0.8,557,1,1,0,1,0,0,0,0,0,0,0,0
"3843",48,0.8,674,0,1,1,0,0,0,0,0,0,0,0,0
"3844",48,0.8,768,0,1,0,0,0,0,0,0,0,0,0,0
"3845",48,0.8,604,0,1,0,0,0,0,0,0,0,0,0,0
"3846",48,0.8,566,0,1,0,0,0,0,0,0,0,0,0,0
"3847",48,0.8,554,0,1,0,0,0,0,0,0,0,0,0,0
"3848",48,0.8,576,0,1,0,0,0,0,0,0,0,0,0,0
"3849",48,0.8,588,0,1,0,0,0,0,0,0,0,0,0,0
"3850",48,0.8,611,0,1,0,0,0,0,0,0,0,0,0,0
"3851",48,0.8,575,0,1,0,0,0,0,0,0,0,0,0,0
"3852",48,0.8,576,0,0,1,1,0,0,0,0,0,0,0,0
"3853",48,0.8,572,1,0,1,0,0,0,0,0,0,0,0,0
"3854",48,0.8,534,0,0,1,1,0,0,0,0,0,0,0,0
"3855",48,0.8,561,1,1,0,1,0,0,0,0,0,0,0,0
"3856",48,0.8,550,1,1,0,1,0,0,0,0,0,0,0,0
"3857",48,0.8,536,1,1,0,1,0,0,0,0,0,0,0,0
"3858",48,0.8,531,1,1,0,1,0,0,0,0,0,0,0,0
"3859",48,0.8,521,1,1,0,1,0,0,0,0,0,0,0,0
"3860",48,0.8,499,1,1,0,1,0,0,0,0,0,0,0,0
"3861",48,0.8,513,1,0,1,0,0,0,0,0,0,0,0,0
"3862",48,0.8,1058,1,1,1,1,0,0,0,0,0,0,0,0
"3863",48,0.8,530,1,1,0,1,0,0,0,0,0,0,0,0
"3864",48,0.8,875,0,1,1,0,0,0,0,0,0,0,0,0
"3865",48,0.8,1080,0,1,0,0,0,0,0,0,0,0,0,0
"3866",48,0.8,1188,0,1,0,0,0,0,0,0,0,0,0,0
"3867",48,0.8,690,1,1,1,1,0,0,0,0,0,0,0,0
"3868",48,0.8,510,1,1,0,1,0,0,0,0,0,0,0,0
"3869",48,0.8,724,0,1,1,0,0,0,0,0,0,0,0,0
"3870",48,0.8,734,0,1,0,0,0,0,0,0,0,0,0,0
"3871",48,0.8,678,0,1,0,0,0,0,0,0,0,0,0,0
"3872",48,0.8,638,0,1,0,0,0,0,0,0,0,0,0,0
"3873",48,0.8,639,0,1,0,0,0,0,0,0,0,0,0,0
"3874",48,0.8,695,0,1,0,0,0,0,0,0,0,0,0,0
"3875",48,0.8,642,0,1,0,0,0,0,0,0,0,0,0,0
"3876",48,0.8,650,0,1,0,0,0,0,0,0,0,0,0,0
"3877",48,0.8,636,0,1,0,0,0,0,0,0,0,0,0,0
"3878",48,0.8,618,0,1,0,0,0,0,0,0,0,0,0,0
"3879",48,0.8,614,0,1,0,0,0,0,0,0,0,0,0,0
"3880",48,0.8,622,0,1,0,0,0,0,0,0,0,0,0,0
"3881",48,0.8,598,0,1,0,0,0,0,0,0,0,0,0,0
"3882",48,0.8,556,0,1,0,0,0,0,0,0,0,0,0,0
"3883",48,0.8,623,0,1,0,0,0,0,0,0,0,0,0,0
"3884",49,0.7,882,0,1,1,0,0,0,0,0,0,0,0,0
"3885",49,0.7,996,0,1,0,0,0,0,0,0,0,0,0,0
"3886",49,0.7,1206,0,0,1,1,0,0,0,0,0,0,0,0
"3887",49,0.7,1041,1,1,0,1,0,0,0,0,0,0,0,0
"3888",49,0.7,761,0,1,1,0,0,0,0,0,0,0,0,0
"3889",49,0.7,862,0,1,0,0,0,0,0,0,0,0,0,0
"3890",49,0.7,926,0,1,0,0,0,0,0,0,0,0,0,0
"3891",49,0.7,788,0,1,0,0,0,0,0,0,0,0,0,0
"3892",49,0.7,789,1,1,1,1,0,0,0,0,0,0,0,0
"3893",49,0.7,613,1,1,0,1,0,0,0,0,0,0,0,0
"3894",49,0.7,630,1,1,0,1,0,0,0,0,0,0,0,0
"3895",49,0.7,544,1,1,0,1,0,0,0,0,0,0,0,0
"3896",49,0.7,695,0,1,1,0,0,0,0,0,0,0,0,0
"3897",49,0.7,849,0,1,0,0,0,0,0,0,0,0,0,0
"3898",49,0.7,834,0,1,0,0,0,0,0,0,0,0,0,0
"3899",49,0.7,788,0,1,0,0,0,0,0,0,0,0,0,0
"3900",49,0.7,1532,1,1,1,1,0,0,0,0,0,0,0,0
"3901",49,0.7,958,1,1,0,1,0,0,0,0,0,0,0,0
"3902",49,0.7,1037,0,1,1,0,0,0,0,0,0,0,0,0
"3903",49,0.7,795,1,1,1,1,0,0,0,0,0,0,0,0
"3904",49,0.7,718,1,1,0,1,0,0,0,0,0,0,0,0
"3905",49,0.7,638,1,1,0,1,0,0,0,0,0,0,0,0
"3906",49,0.7,710,0,1,1,0,0,0,0,0,0,0,0,0
"3907",49,0.7,972,0,1,0,0,0,0,0,0,0,0,0,0
"3908",49,0.7,607,0,0,1,1,0,0,0,0,0,0,0,0
"3909",49,0.7,879,0,1,1,0,0,0,0,0,0,0,0,0
"3910",49,0.7,1546,0,1,0,0,0,0,0,0,0,0,0,0
"3911",49,0.7,870,0,1,0,0,0,0,0,0,0,0,0,0
"3912",49,0.7,744,0,1,0,0,0,0,0,0,0,0,0,0
"3913",49,0.7,762,1,1,1,1,0,0,0,0,0,0,0,0
"3914",49,0.7,692,1,1,0,1,0,0,0,0,0,0,0,0
"3915",49,0.7,722,0,1,1,0,0,0,0,0,0,0,0,0
"3916",49,0.7,630,1,1,1,1,0,0,0,0,0,0,0,0
"3917",49,0.7,632,1,1,0,1,0,0,0,0,0,0,0,0
"3918",49,0.7,641,1,1,0,1,0,0,0,0,0,0,0,0
"3919",49,0.7,650,0,1,1,0,0,0,0,0,0,0,0,0
"3920",49,0.7,805,1,1,1,1,0,0,0,0,0,0,0,0
"3921",49,0.7,826,0,1,1,0,0,0,0,0,0,0,0,0
"3922",49,0.7,948,0,1,0,0,0,0,0,0,0,0,0,0
"3923",49,0.7,668,0,1,0,0,0,0,0,0,0,0,0,0
"3924",49,0.7,708,1,1,1,1,0,0,0,0,0,0,0,0
"3925",49,0.7,640,1,1,0,1,0,0,0,0,0,0,0,0
"3926",49,0.7,699,0,1,1,0,0,0,0,0,0,0,0,0
"3927",49,0.7,750,1,0,0,0,0,0,0,0,0,0,0,0
"3928",49,0.7,998,0,1,0,0,0,0,0,0,0,0,0,0
"3929",49,0.7,879,1,1,1,1,0,0,0,0,0,0,0,0
"3930",49,0.7,680,1,1,0,1,0,0,0,0,0,0,0,0
"3931",49,0.7,576,1,1,0,1,0,0,0,0,0,0,0,0
"3932",49,0.7,541,1,1,0,1,0,0,0,0,0,0,0,0
"3933",49,0.7,593,1,1,0,1,0,0,0,0,0,0,0,0
"3934",49,0.7,564,1,1,0,1,0,0,0,0,0,0,0,0
"3935",49,0.7,556,1,1,0,1,0,0,0,0,0,0,0,0
"3936",49,0.7,612,1,1,0,1,0,0,0,0,0,0,0,0
"3937",49,0.7,616,1,1,0,1,0,0,0,0,0,0,0,0
"3938",49,0.7,738,0,1,1,0,0,0,0,0,0,0,0,0
"3939",49,0.7,689,0,0,1,1,0,0,0,0,0,0,0,0
"3940",49,0.7,668,0,0,0,1,0,0,0,0,0,0,0,0
"3941",49,0.7,2872,0,1,1,0,0,0,0,0,0,0,0,0
"3942",49,0.7,840,0,1,0,0,0,0,0,0,0,0,0,0
"3943",49,0.7,77,0,1,0,0,0,0,0,0,0,0,0,0
"3944",49,0.7,595,0,1,0,0,0,0,0,0,0,0,0,0
"3945",49,0.7,681,0,1,0,0,0,0,0,0,0,0,0,0
"3946",49,0.7,733,0,1,0,0,0,0,0,0,0,0,0,0
"3947",49,0.7,649,0,0,1,1,0,0,0,0,0,0,0,0
"3948",49,0.7,599,1,1,0,1,0,0,0,0,0,0,0,0
"3949",49,0.7,582,1,1,0,1,0,0,0,0,0,0,0,0
"3950",49,0.7,594,1,1,0,1,0,0,0,0,0,0,0,0
"3951",49,0.7,558,1,1,0,1,0,0,0,0,0,0,0,0
"3952",49,0.7,572,1,1,0,1,0,0,0,0,0,0,0,0
"3953",49,0.7,538,1,1,0,1,0,0,0,0,0,0,0,0
"3954",49,0.7,530,1,1,0,1,0,0,0,0,0,0,0,0
"3955",49,0.7,536,1,1,0,1,0,0,0,0,0,0,0,0
"3956",49,0.7,816,0,1,1,0,0,0,0,0,0,0,0,0
"3957",49,0.7,2417,0,1,0,0,0,0,0,0,0,0,0,0
"3958",50,0.6,754,1,1,1,1,0,0,0,0,0,0,0,0
"3959",50,0.6,727,1,1,0,1,0,0,0,0,0,0,0,0
"3960",50,0.6,511,1,1,0,1,0,0,0,0,0,0,0,0
"3961",50,0.6,492,1,1,0,1,0,0,0,0,0,0,0,0
"3962",50,0.6,520,1,1,0,1,0,0,0,0,0,0,0,0
"3963",50,0.6,500,1,1,0,1,0,0,0,0,0,0,0,0
"3964",50,0.6,552,1,1,0,1,0,0,0,0,0,0,0,0
"3965",50,0.6,530,1,1,0,1,0,0,0,0,0,0,0,0
"3966",50,0.6,826,0,1,1,0,0,0,0,0,0,0,0,0
"3967",50,0.6,1630,0,1,0,0,0,0,0,0,0,0,0,0
"3968",50,0.6,700,1,1,1,1,0,0,0,0,0,0,0,0
"3969",50,0.6,620,1,1,0,1,0,0,0,0,0,0,0,0
"3970",50,0.6,1413,1,1,0,1,0,0,0,0,0,0,0,0
"3971",50,0.6,588,1,1,0,1,0,0,0,0,0,0,0,0
"3972",50,0.6,516,1,1,0,1,0,0,0,0,0,0,0,0
"3973",50,0.6,773,0,1,1,0,0,0,0,0,0,0,0,0
"3974",50,0.6,817,0,1,0,0,0,0,0,0,0,0,0,0
"3975",50,0.6,722,0,1,0,0,0,0,0,0,0,0,0,0
"3976",50,0.6,718,1,1,1,1,0,0,0,0,0,0,0,0
"3977",50,0.6,629,1,1,0,1,0,0,0,0,0,0,0,0
"3978",50,0.6,683,0,1,1,0,0,0,0,0,0,0,0,0
"3979",50,0.6,846,0,1,0,0,0,0,0,0,0,0,0,0
"3980",50,0.6,695,0,0,1,1,0,0,0,0,0,0,0,0
"3981",50,0.6,1390,0,1,1,0,0,0,0,0,0,0,0,0
"3982",50,0.6,688,1,1,1,1,0,0,0,0,0,0,0,0
"3983",50,0.6,664,0,1,1,0,0,0,0,0,0,0,0,0
"3984",50,0.6,800,0,1,0,0,0,0,0,0,0,0,0,0
"3985",50,0.6,864,1,1,1,1,0,0,0,0,0,0,0,0
"3986",50,0.6,738,1,1,0,1,0,0,0,0,0,0,0,0
"3987",50,0.6,979,0,1,1,0,0,0,0,0,0,0,0,0
"3988",50,0.6,733,0,1,0,0,0,0,0,0,0,0,0,0
"3989",50,0.6,670,0,1,0,0,0,0,0,0,0,0,0,0
"3990",50,0.6,668,0,1,0,0,0,0,0,0,0,0,0,0
"3991",50,0.6,644,0,1,0,0,0,0,0,0,0,0,0,0
"3992",50,0.6,626,0,1,0,0,0,0,0,0,0,0,0,0
"3993",50,0.6,715,0,1,0,0,0,0,0,0,0,0,0,0
"3994",50,0.6,777,1,1,1,1,0,0,0,0,0,0,0,0
"3995",50,0.6,706,1,1,0,1,0,0,0,0,0,0,0,0
"3996",50,0.6,635,1,1,0,1,0,0,0,0,0,0,0,0
"3997",50,0.6,692,0,1,1,0,0,0,0,0,0,0,0,0
"3998",50,0.6,860,0,1,0,0,0,0,0,0,0,0,0,0
"3999",50,0.6,746,1,1,1,1,0,0,0,0,0,0,0,0
"4000",50,0.6,711,1,1,0,1,0,0,0,0,0,0,0,0
"4001",50,0.6,716,0,1,1,0,0,0,0,0,0,0,0,0
"4002",50,0.6,1173,0,1,0,0,0,0,0,0,0,0,0,0
"4003",50,0.6,800,0,1,0,0,0,0,0,0,0,0,0,0
"4004",50,0.6,837,0,1,0,0,0,0,0,0,0,0,0,0
"4005",50,0.6,1124,1,1,1,1,0,0,0,0,0,0,0,0
"4006",50,0.6,845,1,1,0,1,0,0,0,0,0,0,0,0
"4007",50,0.6,863,0,1,1,0,0,0,0,0,0,0,0,0
"4008",50,0.6,2340,1,1,1,1,0,0,0,0,0,0,0,0
"4009",50,0.6,688,1,1,0,1,0,0,0,0,0,0,0,0
"4010",50,0.6,674,1,1,0,1,0,0,0,0,0,0,0,0
"4011",50,0.6,1394,0,1,1,0,0,0,0,0,0,0,0,0
"4012",50,0.6,1212,0,1,0,0,0,0,0,0,0,0,0,0
"4013",50,0.6,697,0,1,0,0,0,0,0,0,0,0,0,0
"4014",50,0.6,643,0,1,0,0,0,0,0,0,0,0,0,0
"4015",50,0.6,658,0,1,0,0,0,0,0,0,0,0,0,0
"4016",50,0.6,635,0,1,0,0,0,0,0,0,0,0,0,0
"4017",50,0.6,718,1,1,1,1,0,0,0,0,0,0,0,0
"4018",50,0.6,1413,0,1,1,0,0,0,0,0,0,0,0,0
"4019",50,0.6,766,1,1,1,1,0,0,0,0,0,0,0,0
"4020",50,0.6,1025,0,1,1,0,0,0,0,0,0,0,0,0
"4021",50,0.6,854,0,1,0,0,0,0,0,0,0,0,0,0
"4022",50,0.6,741,1,1,1,1,0,0,0,0,0,0,0,0
"4023",50,0.6,836,0,1,1,0,0,0,0,0,0,0,0,0
"4024",50,0.6,1802,0,1,0,0,0,0,0,0,0,0,0,0
"4025",50,0.6,652,0,1,0,0,0,0,0,0,0,0,0,0
"4026",50,0.6,626,0,1,0,0,0,0,0,0,0,0,0,0
"4027",50,0.6,783,1,1,1,1,0,0,0,0,0,0,0,0
"4028",50,0.6,757,0,1,1,0,0,0,0,0,0,0,0,0
"4029",51,0.8,690,1,1,1,1,0,0,0,0,0,0,0,0
"4030",51,0.8,576,1,1,0,1,0,0,0,0,0,0,0,0
"4031",51,0.8,555,1,1,0,1,0,0,0,0,0,0,0,0
"4032",51,0.8,566,1,1,0,1,0,0,0,0,0,0,0,0
"4033",51,0.8,551,1,1,0,1,0,0,0,0,0,0,0,0
"4034",51,0.8,531,1,1,0,1,0,0,0,0,0,0,0,0
"4035",51,0.8,573,1,1,0,1,0,0,0,0,0,0,0,0
"4036",51,0.8,784,1,1,0,1,0,0,0,0,0,0,0,0
"4037",51,0.8,834,1,1,0,1,0,0,0,0,0,0,0,0
"4038",51,0.8,696,0,1,1,0,0,0,0,0,0,0,0,0
"4039",51,0.8,823,0,1,0,0,0,0,0,0,0,0,0,0
"4040",51,0.8,721,1,1,1,1,0,0,0,0,0,0,0,0
"4041",51,0.8,724,0,1,1,0,0,0,0,0,0,0,0,0
"4042",51,0.8,795,0,1,0,0,0,0,0,0,0,0,0,0
"4043",51,0.8,657,0,1,0,0,0,0,0,0,0,0,0,0
"4044",51,0.8,646,0,1,0,0,0,0,0,0,0,0,0,0
"4045",51,0.8,634,0,1,0,0,0,0,0,0,0,0,0,0
"4046",51,0.8,741,1,1,1,1,0,0,0,0,0,0,0,0
"4047",51,0.8,673,1,1,0,1,0,0,0,0,0,0,0,0
"4048",51,0.8,763,0,1,1,0,0,0,0,0,0,0,0,0
"4049",51,0.8,775,0,1,0,0,0,0,0,0,0,0,0,0
"4050",51,0.8,692,1,1,1,1,0,0,0,0,0,0,0,0
"4051",51,0.8,638,1,1,0,1,0,0,0,0,0,0,0,0
"4052",51,0.8,648,1,1,0,1,0,0,0,0,0,0,0,0
"4053",51,0.8,658,1,1,0,1,0,0,0,0,0,0,0,0
"4054",51,0.8,632,1,1,0,1,0,0,0,0,0,0,0,0
"4055",51,0.8,668,1,1,0,1,0,0,0,0,0,0,0,0
"4056",51,0.8,602,1,1,0,1,0,0,0,0,0,0,0,0
"4057",51,0.8,582,1,1,0,1,0,0,0,0,0,0,0,0
"4058",51,0.8,594,1,1,0,1,0,0,0,0,0,0,0,0
"4059",51,0.8,722,0,1,1,0,0,0,0,0,0,0,0,0
"4060",51,0.8,775,0,1,0,0,0,0,0,0,0,0,0,0
"4061",51,0.8,635,0,1,0,0,0,0,0,0,0,0,0,0
"4062",51,0.8,606,0,1,0,0,0,0,0,0,0,0,0,0
"4063",51,0.8,618,0,1,0,0,0,0,0,0,0,0,0,0
"4064",51,0.8,618,0,1,0,0,0,0,0,0,0,0,0,0
"4065",51,0.8,592,0,1,0,0,0,0,0,0,0,0,0,0
"4066",51,0.8,616,0,1,0,0,0,0,0,0,0,0,0,0
"4067",51,0.8,681,1,1,1,1,0,0,0,0,0,0,0,0
"4068",51,0.8,623,1,1,0,1,0,0,0,0,0,0,0,0
"4069",51,0.8,610,1,1,0,1,0,0,0,0,0,0,0,0
"4070",51,0.8,722,0,1,1,0,0,0,0,0,0,0,0,0
"4071",51,0.8,754,0,1,0,0,0,0,0,0,0,0,0,0
"4072",51,0.8,824,1,1,1,1,0,0,0,0,0,0,0,0
"4073",51,0.8,733,1,1,0,1,0,0,0,0,0,0,0,0
"4074",51,0.8,807,0,1,1,0,0,0,0,0,0,0,0,0
"4075",51,0.8,931,0,1,0,0,0,0,0,0,0,0,0,0
"4076",51,0.8,763,0,1,0,0,0,0,0,0,0,0,0,0
"4077",51,0.8,666,0,1,0,0,0,0,0,0,0,0,0,0
"4078",51,0.8,724,1,1,1,1,0,0,0,0,0,0,0,0
"4079",51,0.8,666,1,1,0,1,0,0,0,0,0,0,0,0
"4080",51,0.8,646,1,1,0,1,0,0,0,0,0,0,0,0
"4081",51,0.8,645,1,1,0,1,0,0,0,0,0,0,0,0
"4082",51,0.8,641,1,1,0,1,0,0,0,0,0,0,0,0
"4083",51,0.8,604,1,1,0,1,0,0,0,0,0,0,0,0
"4084",51,0.8,586,1,1,0,1,0,0,0,0,0,0,0,0
"4085",51,0.8,546,1,1,0,1,0,0,0,0,0,0,0,0
"4086",51,0.8,557,1,1,0,1,0,0,0,0,0,0,0,0
"4087",51,0.8,572,1,1,0,1,0,0,0,0,0,0,0,0
"4088",51,0.8,580,1,1,0,1,0,0,0,0,0,0,0,0
"4089",51,0.8,555,1,1,0,1,0,0,0,0,0,0,0,0
"4090",51,0.8,545,1,1,0,1,0,0,0,0,0,0,0,0
"4091",51,0.8,565,1,1,0,1,0,0,0,0,0,0,0,0
"4092",51,0.8,627,1,1,0,1,0,0,0,0,0,0,0,0
"4093",51,0.8,622,1,1,0,1,0,0,0,0,0,0,0,0
"4094",51,0.8,585,1,1,0,1,0,0,0,0,0,0,0,0
"4095",51,0.8,534,1,1,0,1,0,0,0,0,0,0,0,0
"4096",51,0.8,567,1,1,0,1,0,0,0,0,0,0,0,0
"4097",51,0.8,584,1,1,0,1,0,0,0,0,0,0,0,0
"4098",51,0.8,552,1,1,0,1,0,0,0,0,0,0,0,0
"4099",51,0.8,754,0,1,1,0,0,0,0,0,0,0,0,0
"4100",51,0.8,719,0,1,0,0,0,0,0,0,0,0,0,0
"4101",51,0.8,644,0,1,0,0,0,0,0,0,0,0,0,0
"4102",51,0.8,762,1,1,1,1,0,0,0,0,0,0,0,0
"4103",51,0.8,629,1,1,0,1,0,0,0,0,0,0,0,0
"4104",51,0.8,589,1,1,0,1,0,0,0,0,0,0,0,0
"4105",51,0.8,590,1,0,1,0,0,0,0,0,0,0,0,0
"4106",51,0.8,1558,0,1,0,0,0,0,0,0,0,0,0,0
"4107",51,0.8,649,0,1,0,0,0,0,0,0,0,0,0,0
"4108",51,0.8,639,0,1,0,0,0,0,0,0,0,0,0,0
"4109",51,0.8,653,0,1,0,0,0,0,0,0,0,0,0,0
"4110",51,0.8,652,0,1,0,0,0,0,0,0,0,0,0,0
"4111",51,0.8,719,1,1,1,1,0,0,0,0,0,0,0,0
"4112",51,0.8,658,1,1,0,1,0,0,0,0,0,0,0,0
"4113",51,0.8,698,0,1,1,0,0,0,0,0,0,0,0,0
"4114",51,0.8,1088,1,1,1,1,0,0,0,0,0,0,0,0
"4115",51,0.8,724,1,1,0,1,0,0,0,0,0,0,0,0
"4116",52,0.8,681,1,1,1,1,0,0,0,0,0,0,0,0
"4117",52,0.8,555,1,1,0,1,0,0,0,0,0,0,0,0
"4118",52,0.8,534,1,1,0,1,0,0,0,0,0,0,0,0
"4119",52,0.8,546,1,1,0,1,0,0,0,0,0,0,0,0
"4120",52,0.8,496,1,1,0,1,0,0,0,0,0,0,0,0
"4121",52,0.8,510,1,1,0,1,0,0,0,0,0,0,0,0
"4122",52,0.8,526,1,1,0,1,0,0,0,0,0,0,0,0
"4123",52,0.8,479,1,1,0,1,0,0,0,0,0,0,0,0
"4124",52,0.8,502,1,1,0,1,0,0,0,0,0,0,0,0
"4125",52,0.8,488,1,1,0,1,0,0,0,0,0,0,0,0
